suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,97080973,5500,1,7119761
2,97081750,7540,1,7119127
5,97080995,100,1,7119765
16,97820365,118000,9,7227107
5,97820249,39100,1,7227594
1,97818168,80,1,7227583
5,97818166,1,9,7227074
2,97819688,1,1,7227159
5,97819393,1000,1,7227606
2,102687050,14310,1,7889613
5,97819697,4500,1,7227160
8,97819750,590,1,7227169
5,97819750,760,1,7227168
5,97820702,2450,1,7227664
5,97819716,141450,1,7227163
5,97820672,500,1,7227655
5,97819452,4530,1,7227121
1,97819452,1060,1,7227120
2,97819748,700,1,7227167
5,97819806,500,1,7227181
5,97819821,31150,1,7227668
5,97819569,18000,1,7227144
5,97819699,500,1,7227161
7,97819699,3000,9,7227162
5,97819852,4500,1,7227190
5,97820683,2360,1,7227657
5,98210054,1000,1,7289053
5,98210058,1240,1,7289054
5,98628375,1000,1,7350678
1,98629370,1000,1,7349961
5,98210282,3600,1,7289090
1,98210282,1630,1,7289089
5,98629615,1000,1,7350000
16,98629615,10000,9,7350001
5,98629597,10000,1,7349999
15,99076469,1000,9,7409093
5,99074907,21000,1,7409009
5,99075143,1000,1,7409043
1,99076442,1000,1,7409088
8,98629412,26000,9,7349966
4,98629466,300,1,7349973
5,98628447,500,1,7350685
5,98629477,18520,1,7349975
1,98629496,1000,1,7350691
5,98629496,2000,1,7350692
5,99074951,390,1,7409021
5,99076349,700,1,7409071
5,99075100,500,1,7409675
5,99075196,2400,1,7409635
5,99075405,900,1,7409670
5,99815059,27670,1,7508013
5,99816438,500,3,7508074
2,99815054,200,1,7508012
1,99817297,1300,1,7508058
5,99817297,500,1,7508059
12,100577555,2800,1,7611732
5,99816384,900,1,7509082
1,99817333,3400,1,7509078
5,99816480,500,1,7508081
5,99815177,500,1,7509045
5,99816081,2500,1,7509043
1,99816081,1900,1,7508031
5,99816223,30,1,7509059
5,99817342,770,1,7508065
5,99816554,9970,1,7508094
5,99817227,4450,1,7509064
2,99817506,850,1,7509099
5,99817582,5930,1,7509115
5,99817708,4700,1,7509131
5,99817516,8600,1,7509101
5,99817716,4600,1,7509133
5,99816353,451500,1,7508061
2,102687089,1,1,7889624
5,99817401,1000,1,7509087
5,99817400,1000,1,7509086
5,99816475,350,1,7508080
5,99816612,4500,1,7508103
5,99816600,1220,1,7509125
2,99817320,1000,1,7509077
5,102689882,22090,1,7890217
5,102688857,3390,1,7889899
5,100577578,1000,1,7612503
5,100578451,1000,1,7612505
1,102687160,5000,1,7889643
15,102688057,2830,1,7888966
5,102688911,6000,1,7889915
5,102689070,7000,1,7889960
5,101773690,2,1,7772422
5,101773747,8620,1,7772438
5,101774613,14500,1,7771511
5,101773494,29400,1,7772394
5,101773631,850,1,7772411
5,101774674,1000,1,7771528
5,101774681,1000,1,7771529
5,101774375,4000,1,7772385
5,102689975,250,1,7890262
5,102689993,7000,1,7890271
2,102687161,1200,1,7889644
1,102687161,100,1,7889642
5,102688924,300,1,7889928
5,102689056,20,1,7889959
5,102688611,3000,1,7889797
5,102689012,2000,1,7889953
5,102689558,130000,1,7889116
16,102689558,207000,1,7889117
1,102689558,344000,1,7889110
5,102691244,1150,1,7890365
18,102688641,,,7889816
1,102688641,930,1,7889814
2,102688641,930,1,7889815
5,102689135,6000,1,7889986
2,102689135,3000,1,7889985
5,102689148,2000,1,7889990
5,102691221,7000,1,7890012
5,96609667,1000,1,7048472
5,96608903,1000,1,7049311
5,96609697,8000,1,7048477
5,96609665,2000,1,7048471
5,96608919,30000,1,7049316
5,96608890,11000,1,7049310
5,96608876,4000,9,7049309
5,96608935,2000,1,7049319
5,97080849,1000,1,7119724
5,97081654,4000,1,7119107
5,97081617,1000,1,7119097
5,97081622,1000,1,7119100
5,97081652,24000,1,7119106
5,97080957,2000,1,7119757
5,97080932,1000,1,7119752
5,97081618,2000,1,7119098
5,97081623,3000,1,7119735
5,97080952,1000,9,7119756
5,97080851,800,3,7119093
2,97080907,1000,9,7119743
5,97080958,4000,1,7119758
5,97080847,1000,1,7119723
5,97080882,1000,1,7119734
5,97819223,2000,1,7227085
5,97819281,1000,8,7227595
2,97819295,1000,1,7227095
5,97819288,1000,1,7227596
5,97820214,1000,1,7227086
5,97819290,500,1,7227094
12,97819290,5000,9,7227093
5,97819253,500,1,7227087
5,97819175,30000,1,7227080
5,97819215,20000,1,7227081
5,97820180,2000,1,7227588
5,97820273,4000,1,7227096
5,98210021,28000,1,7288142
5,98208836,14000,1,7288150
5,98209967,1000,1,7289046
5,98208795,1000,1,7288140
5,98210006,1000,1,7289047
5,98208783,2000,1,7288138
5,98208839,1000,1,7288151
5,98210190,4000,1,7289073
5,98210116,1000,1,7289060
5,98208874,1000,1,7288155
5,98210170,1000,1,7289065
5,98210137,1000,1,7289064
5,98210191,500,1,7289074
5,98210077,32000,1,7289056
5,98210179,14000,1,7289071
5,98210173,64000,1,7289067
5,98210214,4000,1,7289078
5,100577838,1000,1,7611774
5,100578743,8000,1,7612549
5,100578783,1000,1,7612559
1,100578738,500,1,7612548
2,100577784,1000,1,7612539
5,100577866,4000,1,7611781
5,100577803,1000,1,7611763
5,100578735,500,1,7612547
5,100578873,1000,1,7612570
5,100578886,50,1,7612573
8,100578883,46000,9,7612571
5,100579182,14000,1,7612617
5,100578925,5000,1,7611800
5,100579069,42000,1,7612603
1,100579059,1000,1,7612601
5,100578938,1000,1,7612586
5,100579154,4000,1,7612610
5,100579266,2000,1,7612631
5,100579206,1000,1,7612622
5,100579197,2000,1,7612620
5,100580308,5,1,7611861
5,100579312,1000,1,7611856
5,100580325,42000,1,7611865
1,100579386,1000,1,7611863
5,100579318,1000,1,7612638
5,100578164,2000,1,7612619
5,100580335,1000,1,7611867
5,100580242,5,1,7612632
5,100579297,1000,1,7612634
5,100579447,1000,9,7612647
5,101774427,8000,1,7771475
5,101773559,1000,1,7772400
5,101773531,5000,1,7772395
1,101773531,3000,1,7772396
1,101774557,3000,1,7771499
5,102688472,2000,1,7889736
5,102688361,2000,1,7889019
5,102688415,1000,1,7889714
5,102688490,6000,1,7889749
5,102689448,1000,1,7889082
8,102688367,1000,9,7889694
1,102688367,13000,9,7889693
1,97081669,1399,1,7119109
5,96609743,8633000,1,7048487
5,97080919,3500,1,7119748
5,97820379,4500,1,7227614
1,97820388,5299,1,7227115
8,97820388,9000,9,7227617
5,97820388,99000,1,7227116
5,98209056,,,7288172
5,97819417,4500,1,7227111
5,98210458,3000,1,7289112
5,98210453,299,1,7289110
5,98628339,2399,1,7349959
5,99075330,24000,1,7409662
5,99074989,3500,1,7409023
5,99815971,2500,1,7509028
5,99815979,,,7509034
1,99815969,,,7509027
5,99815978,6000,1,7509033
5,99815089,1500,1,7508017
5,100577835,6599,1,7611773
5,99815092,6000,1,7508020
5,102689216,45000,1,7889680
5,102689222,23000,1,7889012
5,102689214,3500,1,7889010
5,98211162,35,3,7290240
8,98211172,2000,9,7290243
1,98209085,7,3,7288175
12,98212354,10,3,7290262
5,98212354,35,3,7290261
5,98210964,176,3,7290207
1,98211251,14,3,7289180
12,98212527,2000,9,7289254
5,98212527,246,3,7289253
15,98209083,28500,9,7289124
5,98209086,35,3,7288176
5,98211216,35,3,7288189
5,98210766,194,3,7289176
5,98211320,70,3,7289201
2,98210512,14,3,7289126
5,98210512,105,3,7289127
5,98210571,458,3,7289136
5,98210603,70,3,7289141
5,98212461,52,3,7290281
5,98210633,141,3,7289143
5,98211426,3,3,7289218
12,98210787,7,3,7289178
5,98211093,35,3,7290229
1,98212584,35,3,7290297
5,98210558,35,3,7289133
5,98210509,105,3,7289125
5,98211389,148,3,7289211
5,98211126,264,3,7290234
5,98212190,70,3,7290246
5,98211154,98,3,7290239
5,98212558,740,3,7290291
1,98212558,105,3,7290290
15,98212558,2000,9,7290293
5,98210830,70,3,7289187
5,98210678,282,3,7289159
5,98210850,3,3,7289189
1,98210960,42,3,7290202
15,98210960,19000,9,7290204
5,98210960,352,3,7290203
5,98211459,4091,3,7290232
5,98212238,35,3,7290250
5,98210958,35,3,7290201
2,98211092,493,3,7290228
1,98211092,10,3,7290227
5,98210951,3,3,7289203
5,98211724,105,3,7289256
5,98212505,105,3,7290287
5,98210717,70,3,7289166
8,98210717,10000,9,7289167
5,98212556,35,3,7289257
1,98211200,7,3,7288186
4,98212664,1,3,7290308
5,98210924,352,3,7289195
5,98212188,35,3,7290245
5,98212589,680,3,7290300
17,98211957,1000,9,7290343
5,98211957,246,3,7290342
8,98628492,265000,9,7349980
5,98212848,70,3,7290335
5,98214270,70,3,7289329
5,98214259,105,3,7289326
8,98212177,11000,9,7290373
5,98213303,458,3,7290384
5,98214184,141,3,7289316
5,98212721,493,3,7290316
8,98212935,8000,9,7290347
5,98214481,35,3,7289362
5,98214588,105,3,7289374
5,98214379,35,3,7289353
5,98213095,256000,3,7290362
2,98213095,423,3,7290361
1,98213095,606,3,7289304
5,98212051,458,3,7289301
5,98213039,493,3,7290354
5,98213678,1499,3,7290433
13,98213678,1000,9,7290434
8,98212763,13000,9,7290327
4,98212763,1918,3,7290325
5,98212763,1481,3,7290326
5,98213541,70,3,7290417
5,98212012,35,3,7289300
1,98631935,14,3,7350851
1,98211904,35,3,7290336
5,98213047,987,3,7290357
5,98213217,70,3,7290370
5,98214602,35,3,7289376
5,98214606,423,3,7290462
1,98213090,3,3,7290360
5,98211879,493,3,7289285
5,98213230,10,3,7290372
5,98213603,70,3,7290422
5,98629498,846,3,7349981
5,98214306,100,3,7289341
5,98212682,4162,3,7289274
16,98211817,,,7289273
5,98212761,38,3,7290324
5,98213425,35,3,7289343
5,98629939,49,3,7350060
5,98629489,35,3,7349976
12,98629591,3,3,7349997
5,98630042,35,3,7350759
5,98631462,35,3,7350133
5,98631579,35,3,7350149
5,98628936,141,3,7350753
5,98628999,35,3,7350760
5,98629050,105,3,7350765
5,98629132,141,3,7350775
5,98631345,458,3,7350124
8,98629540,1000,9,7350696
5,98629540,35,3,7350695
5,98628959,63,3,7350756
5,98631406,515,3,7350802
5,98629923,141,3,7350053
1,98629982,3,3,7350073
5,98630276,141,3,7350783
5,98629169,1,3,7350778
5,98630569,35,3,7350814
5,98629948,35,3,7350063
8,98629948,4000,9,7350065
5,98630015,105,3,7350079
13,98630136,1000,9,7350098
5,98629797,3068,3,7350037
13,98631948,13000,9,7351200
5,98629716,105,3,7350023
5,98630046,70,3,7350084
5,98631238,141,3,7350782
2,98630326,493,3,7350787
5,98628983,35,3,7350082
5,98631513,529,3,7350141
5,98631535,141,3,7350146
2,98629640,38,3,7350006
5,98629640,52,3,7350007
5,98629979,35,3,7350071
17,98631890,,,7350845
4,98630644,35,3,7350822
5,98628709,105,3,7350722
5,98628984,35,3,7350758
5,98628937,1940,3,7350752
5,98630215,81,3,7350780
5,98628889,35,3,7350746
4,98630507,7,3,7350810
12,98631949,204,3,7350853
15,98631949,5000,9,7351201
5,98629557,246,3,7349990
1,98629557,14,3,7349989
5,98628927,176,3,7350750
5,98631872,35,3,7350196
5,98631261,35,3,7350784
8,98631261,2000,9,7350113
5,98629956,35,3,7350066
1,98629546,243,3,7349987
2,98629546,52,3,7350698
5,98629546,17,3,7349988
1,98629728,3,3,7350715
8,98631899,21500,9,7351197
4,99075496,6,3,7409682
8,98629628,7000,9,7350003
2,98629865,70,3,7350046
4,98631485,3,3,7350136
5,98632628,105,3,7351288
13,98632837,5000,9,7351313
13,98633452,4000,9,7350907
16,98633925,9000,9,7351333
8,98634247,10000,9,7351359
5,98633026,105,3,7350975
4,98635395,7,3,7351017
5,98633771,123,3,7350945
5,98632564,105,3,7351283
5,98633384,70,3,7350903
16,98632524,2000,9,7351274
5,98632952,123,3,7350958
11,98632952,4000,9,7350959
5,98633019,423,3,7350972
5,98633683,176,3,7350934
4,98635291,2,3,7351004
5,98632984,282,3,7351329
5,98633321,52,3,7350899
5,98632377,35,3,7351257
4,98634295,3,3,7350995
5,98633333,670,3,7351253
5,98632276,35,3,7351242
5,98633897,1199,3,7350961
12,98634480,7,3,7351396
5,98632743,162,3,7351301
5,98632946,35,3,7351325
5,98634251,35,3,7351360
5,98630975,176,3,7350856
2,98631005,35,3,7350862
5,98632769,1252,3,7351304
4,98635203,7,3,7351367
13,98632913,7000,9,7351320
12,98632913,7,3,7350954
16,98632913,5000,9,7351321
5,98633016,70,3,7351336
5,98632829,317,3,7351311
2,98634378,194,3,7351381
5,98634378,352,3,7351382
5,98632383,246,3,7351262
5,98633210,105,3,7350882
5,98633721,176,3,7350938
5,98633865,1040,3,7350956
5,98634102,246,3,7351349
5,98634457,,,7351392
5,98632382,35,3,7351260
15,98632382,1000,9,7351261
5,98632710,493,3,7351298
16,98632710,10000,9,7351299
5,98633864,215,3,7350955
5,98632681,35,3,7351296
15,98632681,2000,9,7351297
5,98633994,88,3,7351342
2,98634210,35,3,7351353
5,98631027,148,3,7350863
5,98633627,105,3,7350932
5,98635392,70,3,7351016
8,98632645,10000,9,7351294
5,98635225,1375,3,7351368
5,98635444,246,3,7351025
5,98634589,176,3,7351419
5,98636042,10,3,7351094
5,98636340,10,3,7351121
5,98637471,246,3,7351143
5,98634567,246,3,7351414
1,98634680,3,3,7351444
5,98635736,70,3,7351060
5,98634825,881,3,7351072
5,98636701,17,3,7351587
5,98637438,70,3,7351136
12,98635170,17,3,7351528
5,98634718,105,3,7351454
5,98635958,141,3,7351084
5,98636517,141,3,7351565
5,98637509,81,3,7351153
5,98634816,2998,3,7351471
5,98636437,208,3,7351555
5,98636424,70,3,7351553
12,98635632,24,3,7351047
5,98635567,35,3,7351039
1,98637389,35,3,7351558
5,98637389,35,3,7351132
5,98635001,24,3,7351506
5,98634639,881,3,7351434
5,98636518,987,3,7351135
5,98634977,17,3,7351501
5,98635027,35,3,7351512
5,98636786,35,3,7351599
5,98634955,246,3,7351498
15,98634628,2000,9,7351432
5,98636952,105,3,7351628
5,98634557,105,3,7351411
5,98636838,423,3,7351178
5,98637700,493,3,7351171
5,98637243,105,3,7351114
5,98634692,70,3,7351450
5,98634569,211,3,7351415
5,98636368,141,3,7351547
2,98636848,35,3,7351606
5,98636848,282,3,7351607
13,98636848,4000,9,7351608
5,98636826,246,3,7351604
8,98637494,9500,9,7351149
2,98637494,751,3,7351147
5,98637494,5855,3,7351148
5,98637603,17,3,7351162
5,98637754,38,3,7351177
5,98634690,5890,3,7351449
3,98634690,352,3,7351448
5,98636780,35274,3,7351172
5,98634665,35,3,7351440
5,98639182,35,3,7351665
5,98639407,402,3,7352275
5,98639563,105,3,7351724
5,98639193,35,3,7352239
12,98639900,70,3,7352347
5,98638029,105,3,7351642
5,98639422,1054,3,7352279
5,98638697,20000,10,7351736
5,98638513,141,3,7351708
5,98639348,123,3,7351691
5,98638739,493,3,7351744
5,98638296,105,3,7351680
2,98638780,811,3,7351749
5,98638780,17,3,7351750
5,98639351,105,3,7352269
2,98638542,105,3,7351711
5,98638542,670,3,7351712
2,98638895,105,3,7351768
5,98638170,24,3,7352237
16,98639605,6000,9,7352307
5,98639605,35,3,7352306
5,98637132,987,3,7351654
2,98638839,7,3,7351759
5,98638882,1904,3,7351764
3,98638882,37400,3,7351763
8,98638882,2000,9,7351765
5,98638638,35,3,7351727
5,98637082,35,3,7351643
5,98638373,176,3,7351693
1,98638373,35,3,7351692
12,98638373,4000,9,7351694
5,98638935,52,3,7351770
5,98638589,141,3,7351720
5,98639697,176,3,7352317
1,99075491,1,3,7409680
5,98638067,70,3,7351652
8,98638573,5000,9,7351715
13,98639743,5000,9,7351753
8,98639743,2500,9,7351752
15,98639743,3000,9,7351755
4,98639833,846,3,7352342
5,98639833,35,3,7351767
1,98639833,529,3,7351766
5,98638537,35,3,7351710
5,98639755,141,3,7352334
5,98639241,35,3,7352253
5,98638749,141,3,7351745
5,98639633,176,3,7352308
5,98639677,70,3,7352314
5,98639276,70,3,7352262
5,98639550,70,3,7352296
5,98638880,70,3,7351762
5,98638194,105,3,7351664
5,98638736,70,3,7351743
1,98638574,35,3,7351716
5,98638515,35,3,7352288
5,98638699,8000,10,7351738
5,98639699,70,3,7351747
2,98638400,105,3,7351696
16,98639445,9000,9,7351704
5,98638192,35,3,7351663
5,98639229,176,3,7352249
5,98638300,105,3,7352261
5,98638807,3351,3,7352333
5,98639206,35,3,7352244
5,98638717,35,3,7351740
5,98638214,70,3,7351666
8,98638473,6000,9,7351701
5,98638473,95,3,7352281
1,98639500,35,3,7352290
2,98639500,35,3,7352291
5,98638698,43000,10,7351737
12,99077038,35,3,7409164
12,99078413,458,3,7410219
1,99078354,35,3,7410204
5,99076993,211,3,7409155
1,99076993,1869,3,7409153
2,99076993,497,3,7409154
5,99078237,70,3,7409186
2,99076648,21,3,7409112
2,99078391,35,3,7410213
5,99076286,246,3,7409064
5,99076410,70,3,7409085
2,99076526,45,3,7409101
5,99076389,105,3,7409076
5,99076711,282,3,7409118
12,99076711,1,3,7409119
1,99076274,81,3,7409062
5,99076274,35,3,7409063
1,99076405,35,3,7409710
5,99076405,35,3,7409080
5,99077433,148,3,7409790
5,99076991,4585,3,7409151
2,99076991,176,3,7409150
8,99076991,120000,9,7409152
5,99075594,70,3,7409693
5,99075674,141,3,7409703
5,99077355,35,3,7409778
5,99075152,1000,10,7409044
5,99075152,211,3,7409045
2,99077221,35,3,7409768
5,99077628,35,3,7409818
5,99077414,246,3,7409787
5,99077730,493,3,7409837
5,99075963,35,3,7409737
8,99077720,1100,3,7409835
12,99076333,1000,9,7409069
5,99076333,35,3,7409068
5,99075605,35,3,7409697
2,99076533,3,3,7409723
5,99076533,35,3,7409724
5,105120507,3000,1,8249383
5,104754049,2000,3,8192938
7,104677366,73000,9,8184334
5,104754032,1000,1,8192935
5,105121540,12000,1,8250280
15,104676860,4000,9,8183460
5,104676495,102000,1,8183391
5,105120777,600,1,8249437
5,105120711,27000,1,8250335
5,104675141,6000,1,8183338
5,104675778,3000,1,8184233
5,104754075,4000,1,8193418
13,104677378,3000,9,8184338
4,104677378,1000,1,8184337
16,104677378,1000,1,8184339
2,105120487,27000,1,8249376
5,105120501,2000,1,8249379
5,105121681,7000,1,8249406
8,105121441,10000,9,8250257
15,105121441,4000,9,8250258
2,105121770,29000,1,8250326
5,105121391,20000,1,8250243
12,105121861,500,1,8250347
5,105612697,1000,1,8323760
1,105612697,7000,1,8323759
15,104754125,46000,9,8192949
5,104754125,3000,1,8192948
5,104754089,2000,1,8192943
5,104754412,7000,1,8193422
1,105122281,200,1,8250414
5,104754424,1000,1,8193428
5,104754123,1000,9,8192947
5,104754133,1000,1,8193431
5,105121087,5000,1,8249494
12,104676025,7000,1,8184259
5,105122317,26200,1,8250427
12,105122034,200,1,8249459
2,105122220,289000,1,8250405
2,105122123,2000,3,8250387
2,105121987,400,1,8250366
12,105121035,200,1,8249487
5,105122284,1000,1,8250416
1,105612690,200,1,8323755
2,105612694,3500,1,8323758
1,105612008,200,1,8323075
5,104755224,4000,1,8192963
8,105122500,120000,9,8250455
5,104754174,2000,1,8192953
16,104754482,4000,9,8192956
12,104754482,100,1,8192955
5,104754482,200,1,8192954
5,104755187,2000,1,8192958
5,104754439,4000,1,8192951
5,104677396,2000,1,8184346
5,104676889,30000,1,8184349
2,104677388,21000,1,8183462
5,104675836,1000,1,8184242
5,104676051,100,1,8184267
5,104677399,48000,1,8184348
4,105123271,1000,1,8249521
1,105612013,200,1,8323077
1,105615626,200,1,8324356
1,105614213,6000,4,8323861
6,105614213,25000,9,8323863
5,105614213,2000,1,8323862
1,105611552,100,1,8323674
5,104755227,2000,1,8192965
5,104755229,2000,1,8193444
5,104676380,3000,1,8183374
5,104676893,3000,1,8183466
5,104676545,9000,1,8184271
5,104676401,4000,1,8184250
1,104675662,200,1,8183342
5,104677421,2000,1,8183472
5,104675698,3000,1,8183347
5,105612010,1000,1,8323076
1,105617075,400,1,8324149
4,105611551,200,1,8322975
4,105612199,1000,1,8323653
5,104677007,2000,1,8183496
1,104676987,300,1,8183490
5,104676631,12000,1,8184286
5,104677432,3000,1,8184354
5,104677002,1000,1,8183494
8,104676114,1000,9,8184279
5,104676114,1000,1,8183404
1,104677475,200,1,8184368
5,104677483,2000,1,8184370
5,104677444,3800,1,8184360
5,104677448,1800,1,8184361
15,104676953,5000,9,8183479
5,104676984,7000,1,8183488
5,104675926,2000,1,8184252
1,105611459,800,1,8322954
5,105612692,500,1,8323756
13,105612692,7000,9,8323757
5,105613518,1000,1,8323174
5,105613508,6000,1,8323169
12,105613508,5000,9,8323170
2,105612230,1400,1,8323658
5,105612230,226000,1,8323659
1,105611603,200,1,8322984
5,96611200,2200,1,7048551
5,97081914,1600,1,7119166
5,99303785,7700,1,7440515
5,97082087,400,1,7120227
5,97082540,14400,1,7119898
5,105152803,1,1,8254670
5,97820714,25300,1,7227180
5,97821150,5600,1,7228267
5,97819936,3600,1,7227690
5,97819786,2400,1,7227178
5,97819739,800,1,7227165
5,97820845,2300,1,7228202
5,97820864,1300,1,7227688
5,97820916,4100,3,7228206
12,97822244,4000,9,7227749
2,97822244,100,1,7227748
2,97819990,100,1,7228213
16,97822246,2000,9,7227751
2,97822246,200,1,7227750
5,97821594,20200,1,7228327
5,98212367,600,1,7290263
5,98212400,3800,1,7290268
5,98212401,1300,1,7290269
2,100578911,600,1,7612579
5,102622455,,,7875869
5,102622083,1000,1,7874919
5,102623385,1500,1,7874960
5,98212690,600,1,7289275
5,99818376,56600,1,7509213
16,98629930,1000,1,7350056
5,98628897,321000,1,7350749
5,98213227,20,1,7290371
15,98213227,2500,9,7289313
5,102624286,9600,1,7875968
5,102623015,3100,1,7875940
5,98631305,1900,1,7350117
5,98630297,1000,1,7350786
8,98629085,3000,9,7350768
5,98629080,300,1,7350767
5,98631425,300,1,7350129
5,99303935,6200,1,7440532
5,99078565,400,1,7410234
5,99077079,4800,1,7409170
5,99304172,6300,1,7440549
2,99306624,1000,1,7440181
5,99304421,1500,1,7440060
5,99307270,2000,1,7440675
5,99305393,10,1,7440572
5,99304087,3700,1,7440543
5,102622304,1000,1,7875848
5,102622868,6100,1,7875927
1,102623179,100,1,7875022
5,102623648,2200,1,7875000
16,102623648,250,9,7875001
5,100580623,1000,1,7611894
5,100580510,10,1,7611884
2,101775009,1,1,7771571
5,101773953,1700,1,7772468
5,102624579,4100,1,7875987
2,102624579,14600,1,7875986
13,102624428,400,1,7875040
2,104620554,4000,1,8174449
5,104620554,1200,1,8174450
11,104620554,21800,1,8173587
2,101778477,,,7772748
5,101778247,141100,1,7772698
5,102623588,35300,1,7874986
5,102623923,900,1,7875958
5,102624228,900,1,7875959
5,102625866,800,1,7876051
5,102624668,9800,1,7875997
5,102626117,100,1,7875144
5,102627256,900,1,7875160
5,102625276,2100,1,7875996
5,102625585,1000,1,7875087
5,102626197,20400,1,7876049
5,97081027,3000,1,7119137
5,97081026,20,1,7119773
5,97081776,1020,1,7119138
