agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
16889,PA0470100,PA0470100,Danville Police Department,Danville,1,City,,,8946,Danville,42,PA,2303,Montour,42093,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4731,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,2,17821,41.029261,-76.665259
16998,PA0541200,PA0541200,Ashland Police Department,Ashland,1,City,,,8782,Ashland,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2743,6,"Cities from 2,500 thru 9,999",L,N,N,11,0,9,,,,2016,2,0,17921,40.703682,-76.217788
17338,PA31BCI0X,PA31BCI00,"State Police, Bureau of Criminal Investigation: Huntingdon County","State Police, Bureau of Criminal Investigation: Huntingdon County",4,State Police,,,,,42,PA,2287,Huntingdon,42061,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,8E,Non-MSA State Police,L,N,N,12,0,10,,,,2007,7,0,,,
16425,PA0251100,PA0251100,Girard Police Department,Girard,1,City,,,9052,Girard,42,PA,2281,Erie,42049,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2013,,3025,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,0,16417,42.117952,-80.096386
17182,PA0634600,PA0634600,Ell-Co Regional Police Department,Ell-Co Regional,1,City,,,8996,Ellsworth,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1977,,2016,2014,2009,996,7,"Cities under 2,500",L,Y,N,0,0,0,17191,PA063SP00,State Police: Washington County,1982,2,1,15331,40.200005,-80.252132
16637,PA0371900,PA0371900,Hickory Township  Police Department,Hickory Township ,1,City,,,9288,New Castle,42,PA,2293,Lawrence,42073,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,2431,7,"Cities under 2,500",L,N,N,7,0,5,,,,,,,16101,40.992735,-80.334446
23299,PA0421100,PA0421100,County Detective: McKean County,County Detective: McKean County,5,Other,,,,,42,PA,2298,Mckean,42083,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,4,,,,2016,2,6,16749,41.81459,-78.572463
17331,PA24BCI0X,PA24BCI00,"State Police, Bureau of Criminal Investigation: Elk County","State Police, Bureau of Criminal Investigation: Elk County",4,State Police,,,,,42,PA,2280,Elk,42047,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,8E,Non-MSA State Police,L,N,N,12,0,10,,,,2007,1,1,,,
16901,PA0480700,PA0480700,Nazareth  Police Department,Nazareth ,1,City,,,9278,Nazareth,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5706,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2015,5,1,18064,40.752791,-75.307447
17219,PA0651800,PA0651800,Loyalhanna Township Police Department,Loyalhanna Township,1,City,,,9417,Saltsburg,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1968,,2016,2014,1982,2315,7,"Cities under 2,500",L,Y,N,0,0,0,17253,PA065SP00,State Police: Westmoreland County,1992,4,0,15681,40.311068,-79.466688
16876,PA0465000,PA0465000,Upper Perkiomen Police Department,Upper Perkiomen,1,City,,,9347,Pennsburg,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,6847,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,9,1,18073,40.209999,-75.370201
17063,PA0561900,PA0561900,Seven Springs Police Department,Seven Springs,1,City,,,8881,Champion,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2014,2012,26,7,"Cities under 2,500",L,Y,N,0,0,3,17070,PA056SP00,State Police: Somerset County,2010,6,1,15622,39.981297,-79.028486
16128,PA0131500,PA0131500,East Penn Township Police Department,East Penn Township,1,City,,,9168,Leighton,42,PA,2269,Carbon,42025,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,2812,6,"Cities from 2,500 thru 9,999",L,Y,N,6,0,7,,,,2016,1,0,18235,40.918366,-75.705039
23146,PA0545700,PA0545700,Foster Township Police Department,Foster Township,1,City,,,9376,Pottsville,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2012,,2016,2013,,253,7,"Cities under 2,500",L,N,N,12,0,5,,,,,,,17901,40.703682,-76.217788
16813,PA044SP00,PA044SP00,State Police: Mifflin County,State Police: Mifflin County,4,State Police,,,,,42,PA,2300,Mifflin,42087,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,12470,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,0,10,,,,2016,1,0,17099,40.61189,-77.620661
15944,PA0070000,PA0070000,Blair County Sheriff's Office,Blair,2,County,,,,,42,PA,2263,Blair,42013,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2016,25,4,16648,40.497922,-78.310636
16253,PA0190500,PA0190500,Briar Creek Township Police Department,Briar Creek Township,1,City,,,8820,Berwick,42,PA,2275,Columbia,42037,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,3023,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,0,18603,41.045517,-76.40426
16838,PA0460900,PA0460900,Hatboro Police Department,Hatboro,1,City,,,9080,Hatboro,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,7441,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,14,3,19040,40.209999,-75.370201
16581,PA0361200,PA0361200,"Lancaster Township Police Department, Lancaster County","Lancaster Township, Lancaster County",1,City,,,9149,Lancaster,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,17211,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,1,0,17603,40.041992,-76.250198
17097,PA0590600,PA0590600,"Lawrence Township Police Department, Tioga County","Lawrence Township, Tioga County",1,City,,,9160,Lawrenceville,42,PA,2315,Tioga,42117,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,1724,7,"Cities under 2,500",L,N,N,12,0,10,,,,,,,16929,41.766859,-77.257288
15913,PA0062600,PA0062600,Bern Police Department,Bern,1,City,,,9384,Reading,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1968,,2016,2014,1996,0,7,"Cities under 2,500",L,Y,N,0,0,0,15943,PA006SP00,State Police: Berks County,1972,5,0,19605,40.413957,-75.92686
16715,PA0402400,PA0402400,West Hazleton Police Department,West Hazleton,1,City,,,9557,West Hazleton,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4506,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2016,3,1,18202,41.172787,-75.976035
23208,PA0655500,PA0655500,Bell Township Police Department,Bell Township,1,City,,,9415,Salina,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2012,,2016,2013,,2306,7,"Cities under 2,500",L,Y,N,0,0,1,,,,,,,     ,40.311068,-79.466688
16137,PA0140400,PA0140400,Milesburg Police Department,Milesburg,1,City,,,9230,Milesburg,42,PA,2270,Centre,42027,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,1980,1088,7,"Cities under 2,500",L,Y,N,0,0,0,16147,PA014SP00,State Police: Centre County,1978,1,0,17061,40.90916,-77.84783
16134,PA0140100,PA0140100,Bellefonte Police Department,Bellefonte,1,City,,,8809,Bellefonte,42,PA,2270,Centre,42027,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6237,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2016,10,3,16823,40.90916,-77.84783
16459,PA0262500,PA0262500,Smithfield Police Department,Smithfield,1,City,,,9458,Smithfield,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,855,7,"Cities under 2,500",L,Y,N,0,0,6,,,,1992,1,0,15478,39.918725,-79.639946
16034,PA0100200,PA0100200,"Butler Township Police Department, Butler County","Butler Township, Butler County",1,City,,,8858,Butler,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,16784,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,21,2,16001,40.913834,-79.91896
16955,PA0500400,PA0500400,Rye Township Police Department,Rye Township,1,City,,,9204,Marysville,42,PA,2306,Perry,42099,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,2012,2322,7,"Cities under 2,500",L,Y,N,0,0,3,16960,PA050SP00,State Police: Perry County,2010,1,0,17053,40.39778,-77.266328
15795,PA0029300,PA0029300,Thornburg Police Department,Thornburg,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,1999,456,7,"Cities under 2,500",L,Y,N,0,0,0,15768,PA0026100,Crafton,1985,2,0,15205,40.46892,-79.98092
16652,PA0380900,PA0380900,Cornwall Police Department,Cornwall,1,City,,,8927,Cornwall,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,4219,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,6,1,17016,40.367344,-76.458009
16349,PA0222800,PA0222800,Pennsylvania State University: Harrisburg,Pennsylvania State University: Harrisburg,3,University or College,,468,,,42,PA,2278,Dauphin,42043,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,8,1,17057,40.412565,-76.792634
16239,PA0180900,PA0180900,Mill Hall Police Department,Mill Hall,1,City,,,9232,Mill Hall,42,PA,2274,Clinton,42035,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,1624,7,"Cities under 2,500",L,N,N,12,0,8,,,,1975,1,0,17751,41.245301,-77.649141
17064,PA0562000,PA0562000,Paint Township Police Department,Paint Township,1,City,,,9583,Windber,42,PA,2312,Somerset,42111,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2013,,5156,6,"Cities from 2,500 thru 9,999",L,N,N,6,0,9,,,,2016,1,1,15963,39.981297,-79.028486
16416,PA0250200,PA0250200,Erie Police Department,Erie,1,City,,,9006,Erie,42,PA,2281,Erie,42049,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,98887,3,"Cities from 50,000 thru 99,000",L,N,Y,12,0,10,,,,2016,169,22,16501,42.117952,-80.096386
17307,PA067610X,PA0676100,Dover Borough Police Department,Dover Borough,1,City,,,8960,Dover,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2000,,2016,2014,,1987,7,"Cities under 2,500",L,Y,N,0,0,0,17279,PA0671500,Northern York Regional,,,,,,
15861,PA0043800,PA0043800,New Sewickley Township Police Department,New Sewickley Township,1,City,,,9402,Rochester,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,7490,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,9,0,15074,40.68414,-80.350721
16460,PA0262800,PA0262800,Newell Police Department,Newell,1,City,,,9302,Newell,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2014,2006,530,7,"Cities under 2,500",L,Y,N,0,0,0,16440,PA0260400,"Southwest Regional, Fayette County",1984,1,0,15466,39.918725,-79.639946
25430,PA0331300,PA0331300,State Park Rangers: Clear Creek,State Park Rangers: Clear Creek,6,Other State Agency,,,,,42,PA,2289,Jefferson,42065,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,2013,,0,7,"Cities under 2,500",L,N,N,12,0,3,,,,,,,     ,41.130287,-78.999044
15863,PA0044100,PA0044100,Potter Township Police Department,Potter Township,1,City,,,9242,Monaca,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2012,575,7,"Cities under 2,500",L,Y,N,0,0,0,15876,PA004SP00,State Police: Beaver County,1995,1,0,15061,40.68414,-80.350721
15669,PA001DE00,PA001DE00,Bureau of Narcotics: Adams County,Bureau of Narcotics: Adams County,6,Other State Agency,,,,,42,PA,2257,Adams,42001,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,10,0,6,,,,2007,14,3,17120,39.869471,-77.21773
16086,PA0113600,PA0113600,Middle Taylor Township Police Department,Middle Taylor Township,1,City,,,9129,Johnstown,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2014,2010,697,7,"Cities under 2,500",L,Y,N,0,0,0,16059,PA0110400,Johnstown,,,,15901,40.497668,-78.711398
15755,PA0024800,PA0024800,Aspinwall Police Department,Aspinwall,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2774,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,1,15215,40.46892,-79.98092
16791,PA0431200,PA0431200,Wheatland Police Department,Wheatland,1,City,,,9022,Farrell,42,PA,2299,Mercer,42085,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,,612,7,"Cities under 2,500",L,Y,N,0,0,0,16780,PA0430100,Southwest Mercer County Regional,1992,1,0,16121,41.300014,-80.252786
17030,PA0544800,PA0544800,New Castle Township Police Department,New Castle Township,1,City,,,9413,Saint Clair,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1985,,2016,2013,,395,7,"Cities under 2,500",L,N,N,12,0,10,,,,2010,1,0,17970,40.703682,-76.217788
15670,PA001SP00,PA001SP00,State Police: Adams County,State Police: Adams County,4,State Police,,,,,42,PA,2257,Adams,42001,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,46668,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,0,10,,,,2016,1,0,17325,39.869471,-77.21773
16845,PA0461600,PA0461600,Lower Pottsgrove Township Police Department,Lower Pottsgrove Township,1,City,,,9375,Pottstown,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,12222,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,17,2,19464,40.209999,-75.370201
16814,PA0450000,PA0450000,Monroe County Sheriff's Office,Monroe,2,County,,,9487,Stroudsburg,42,PA,2301,Monroe,42089,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,10,0,4,,,,2016,26,17,18360,41.05624,-75.329065
16315,PA0211700,PA0211700,Silver Spring Township Police Department,Silver Spring Township,1,City,,,9216,Mechanicsburg,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,2016,16268,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,9,,,,2016,21,1,17050,40.164782,-77.26344
16301,PA0210300,PA0210300,East Pennsboro Township Police Department,East Pennsboro Township,1,City,,,9003,Enola,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,2016,21570,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,21,1,17025,40.164782,-77.26344
16452,PA0261600,PA0261600,Menallen Township Police Department,Menallen Township,1,City,,,9524,Uniontown,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2014,2009,4084,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,16465,PA026SP00,State Police: Fayette County,1990,1,0,15401,39.918725,-79.639946
17054,PA0560700,PA0560700,"Conemaugh Township Police Department, Somerset County","Conemaugh Township, Somerset County",1,City,,,9129,Johnstown,42,PA,2312,Somerset,42111,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,7044,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,9,,,,2016,6,0,15905,39.981297,-79.028486
15930,PA0064400,PA0064400,"Heidelberg Township Police Department, Berks County","Heidelberg Township, Berks County",1,City,,,9401,Robesonia,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1987,,2016,2013,,1732,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,1,0,19551,40.413957,-75.92686
15803,PA002DE00,PA002DE00,Bureau of Narcotics: Allegheny County,Bureau of Narcotics: Allegheny County,6,Other State Agency,,,,,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,,,,17120,40.46892,-79.98092
15998,PA0092100,PA0092100,Warminster Township Police Department,Warminster Township,1,City,,,9539,Warminster,42,PA,2265,Bucks,42017,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,32655,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,43,5,18974,40.336887,-75.10706
16980,PA0530400,PA0530400,Shinglehouse Police Department,Shinglehouse,1,City,,,9443,Shinglehouse,42,PA,2309,Potter,42105,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,1096,7,"Cities under 2,500",L,N,N,12,0,7,,,,2016,1,0,16748,41.748587,-77.894436
15791,PA0028800,PA0028800,Rosslyn Farms Police Department,Rosslyn Farms,1,City,,,8870,Carnegie,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,428,7,"Cities under 2,500",L,Y,N,7,0,9,,,,2015,22,1,15106,40.46892,-79.98092
16123,PA0130800,PA0130800,"Franklin Township Police Department, Carbon County","Franklin Township, Carbon County",1,City,,,9166,Lehighton,42,PA,2269,Carbon,42025,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,4176,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,8,,,,2016,4,0,18235,40.918366,-75.705039
16541,PA0350600,PA0350600,Blakely Police Department,Blakely,1,City,,,9343,Peckville,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6453,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,0,18452,41.44025,-75.609587
16739,PA0405700,PA0405700,Rice Township Police Department,Rice Township,1,City,,,9268,Mountain Top,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,3542,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,0,18707,41.172787,-75.976035
16849,PA0462000,PA0462000,North Wales Police Department,North Wales,1,City,,,9316,North Wales,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,3240,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,0,19454,40.209999,-75.370201
16569,PA0360000,PA0360000,Lancaster  County Sheriff's Office,Lancaster ,2,County,,,,,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,6,,,,2016,48,6,17608,40.041992,-76.250198
